participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
63f79732be04acbf7e39080f,size,1,top_right,3,No,Heart,2023-05-11 12:37:26,Yes,United States
6400d8a5a63c1b229c841b29,size,4,bottom_left,0,No,Diamond ,2023-05-11 12:37:26,Yes,United States
6400d8a5a63c1b229c841b29,size,3,top_left,1,Yes,Square,2023-05-11 12:37:26,Yes,United States
6400d8a5a63c1b229c841b29,size,1,bottom_right,2,Yes,Triangle ,2023-05-11 12:37:26,Yes,United States
6400d8a5a63c1b229c841b29,size,2,top_right,3,No,Rectangle,2023-05-11 12:37:26,Yes,United States
60d5ff02fef54b0399953c12,size,1,top_left,0,Yes,Heart,2023-05-11 12:37:27,Yes,United States
60d5ff02fef54b0399953c12,size,2,bottom_left,1,No,Circle,2023-05-11 12:37:27,Yes,United States
60d5ff02fef54b0399953c12,size,3,top_right,2,No,Square,2023-05-11 12:37:27,Yes,United States
60d5ff02fef54b0399953c12,size,4,bottom_right,3,Yes,Diamond,2023-05-11 12:37:27,Yes,United States
5bdf7fe373c83800015898bc,size,1,top_right,0,No,heart,2023-05-11 12:37:45,Yes,United States
5bdf7fe373c83800015898bc,size,4,top_left,1,Yes,star,2023-05-11 12:37:45,Yes,United States
5bdf7fe373c83800015898bc,size,2,bottom_left,2,No,circle,2023-05-11 12:37:45,Yes,United States
5bdf7fe373c83800015898bc,size,3,bottom_right,3,Yes,plus,2023-05-11 12:37:45,Yes,United States
610d8f908ae3bb20ad22e034,size,1,top_right,0,No,heart,2023-05-11 12:38:19,Yes,United States
610d8f908ae3bb20ad22e034,size,3,bottom_left,1,No,red cross symbol,2023-05-11 12:38:19,Yes,United States
610d8f908ae3bb20ad22e034,size,2,bottom_right,2,Yes,dot,2023-05-11 12:38:19,Yes,United States
610d8f908ae3bb20ad22e034,size,4,top_left,3,Yes,small star,2023-05-11 12:38:19,Yes,United States
5feccdbdc92395ec2cc2a4a0,size,2,bottom_right,0,Yes,circle,2023-05-11 12:38:25,Yes,United States
5feccdbdc92395ec2cc2a4a0,size,3,bottom_left,1,No,cross,2023-05-11 12:38:25,Yes,United States
5feccdbdc92395ec2cc2a4a0,size,4,top_left,2,Yes,star,2023-05-11 12:38:25,Yes,United States
5feccdbdc92395ec2cc2a4a0,size,1,top_right,3,No,heart,2023-05-11 12:38:25,Yes,United States
6129496a59a1902bba202a45,size,1,top_right,0,No,Heart,2023-05-11 12:38:29,Yes,United States
6129496a59a1902bba202a45,size,4,bottom_left,1,No,Large Kite ,2023-05-11 12:38:29,Yes,United States
6129496a59a1902bba202a45,size,3,bottom_right,2,Yes,Plus sign,2023-05-11 12:38:29,Yes,United States
6129496a59a1902bba202a45,size,2,top_left,3,Yes,Small rectangle,2023-05-11 12:38:29,Yes,United States
60e1e2e5bf8cfa6e08a411cb,size,1,top_right,0,No,heart,2023-05-11 12:39:27,Yes,United States
60e1e2e5bf8cfa6e08a411cb,size,3,bottom_right,1,Yes,plus,2023-05-11 12:39:27,Yes,United States
60e1e2e5bf8cfa6e08a411cb,size,2,bottom_left,2,No,circle,2023-05-11 12:39:27,Yes,United States
60e1e2e5bf8cfa6e08a411cb,size,4,top_left,3,Yes,star,2023-05-11 12:39:27,Yes,United States
6325be0383521bf19d932615,size,3,top_right,0,No,square,2023-05-11 12:39:37,Yes,United States
6325be0383521bf19d932615,size,4,top_left,1,Yes,star,2023-05-11 12:39:37,Yes,United States
6325be0383521bf19d932615,size,1,bottom_left,2,No,triangle,2023-05-11 12:39:37,Yes,United States
6325be0383521bf19d932615,size,2,bottom_right,3,Yes,circle,2023-05-11 12:39:37,Yes,United States
5bdf22de2562330001b987e3,size,2,top_right,0,No,rectangle,2023-05-11 12:40:18,Yes,United States
5bdf22de2562330001b987e3,size,3,top_left,1,Yes,square,2023-05-11 12:40:18,Yes,United States
5bdf22de2562330001b987e3,size,1,bottom_right,2,Yes,triangle,2023-05-11 12:40:18,Yes,United States
5bdf22de2562330001b987e3,size,4,bottom_left,3,No,diamond,2023-05-11 12:40:18,Yes,United States
64022fe38cea7158c34de087,size,4,top_left,0,Yes,North Star,2023-05-11 12:41:40,Yes,United States
64022fe38cea7158c34de087,size,2,top_right,1,No,Large Rectangle,2023-05-11 12:41:40,Yes,United States
64022fe38cea7158c34de087,size,3,bottom_right,2,Yes,Big Plus,2023-05-11 12:41:40,Yes,United States
64022fe38cea7158c34de087,size,1,bottom_left,3,No,Looks like a Pyramid and has 3 sides.,2023-05-11 12:41:40,Yes,United States
6151c8ea2f7b31bdda93807d,size,1,bottom_left,0,No,Triangle,2023-05-11 12:42:25,Yes,United States
6151c8ea2f7b31bdda93807d,size,2,bottom_right,1,Yes,Plain circle,2023-05-11 12:42:25,Yes,United States
6151c8ea2f7b31bdda93807d,size,4,top_left,2,Yes,Star,2023-05-11 12:42:25,Yes,United States
6151c8ea2f7b31bdda93807d,size,3,top_right,3,No,Square,2023-05-11 12:42:25,Yes,United States
643fd1b3d38a918656d41317,size,3,top_left,0,Yes,solid square block,2023-05-11 12:43:25,Yes,United States
643fd1b3d38a918656d41317,size,2,top_right,1,No,"large, solid, rectangle",2023-05-11 12:43:25,Yes,United States
643fd1b3d38a918656d41317,size,1,bottom_right,2,Yes,small triangle shape,2023-05-11 12:43:25,Yes,United States
643fd1b3d38a918656d41317,size,4,bottom_left,3,No,large diamond shape,2023-05-11 12:43:25,Yes,United States
63bf6105f71f720415f0198b,size,4,bottom_right,0,Yes,diamond,2023-05-11 12:43:32,Yes,United States
63bf6105f71f720415f0198b,size,1,bottom_left,1,No,triangle,2023-05-11 12:43:32,Yes,United States
63bf6105f71f720415f0198b,size,2,top_right,2,No,rectangle,2023-05-11 12:43:32,Yes,United States
63bf6105f71f720415f0198b,size,3,top_left,3,Yes,square,2023-05-11 12:43:32,Yes,United States
5dd5c04f86c88658b24d4cde,size,4,top_right,0,No,star,2023-05-11 12:43:39,Yes,United States
5dd5c04f86c88658b24d4cde,size,2,bottom_left,1,No,circle,2023-05-11 12:43:39,Yes,United States
5dd5c04f86c88658b24d4cde,size,3,top_left,2,Yes,square,2023-05-11 12:43:39,Yes,United States
5dd5c04f86c88658b24d4cde,size,1,bottom_right,3,Yes,triangle,2023-05-11 12:43:39,Yes,United States
61033ec7e702e52a3bc8e606,size,4,bottom_right,0,Yes,diamond,2023-05-11 12:43:56,Yes,United States
61033ec7e702e52a3bc8e606,size,3,bottom_left,1,No,plus sign,2023-05-11 12:43:56,Yes,United States
61033ec7e702e52a3bc8e606,size,2,top_right,2,No,rectangle ,2023-05-11 12:43:56,Yes,United States
61033ec7e702e52a3bc8e606,size,1,top_left,3,Yes,heart,2023-05-11 12:43:56,Yes,United States
5d7c4978e34654001a80f1ba,size,2,top_right,0,No,rectangle,2023-05-11 12:44:36,Yes,United States
5d7c4978e34654001a80f1ba,size,4,bottom_right,1,Yes,rhombus,2023-05-11 12:44:36,Yes,United States
5d7c4978e34654001a80f1ba,size,1,top_left,2,Yes,heart,2023-05-11 12:44:36,Yes,United States
5d7c4978e34654001a80f1ba,size,3,bottom_left,3,No,cross,2023-05-11 12:44:36,Yes,United States
6448789852899cecc46b1914,size,4,top_right,0,No,Star,2023-05-11 12:45:26,Yes,United States
6448789852899cecc46b1914,size,1,bottom_right,1,Yes,Triangle ,2023-05-11 12:45:26,Yes,United States
6448789852899cecc46b1914,size,3,top_left,2,Yes,Square,2023-05-11 12:45:26,Yes,United States
6448789852899cecc46b1914,size,2,bottom_left,3,No,Circle,2023-05-11 12:45:26,Yes,United States
5d38056eb846880001b41df7,size,2,top_left,0,Yes,Rectangle,2023-05-11 12:45:50,Yes,United States
5d38056eb846880001b41df7,size,1,bottom_left,1,No,Triangle,2023-05-11 12:45:50,Yes,United States
5d38056eb846880001b41df7,size,3,top_right,2,No,Square,2023-05-11 12:45:50,Yes,United States
5d38056eb846880001b41df7,size,4,bottom_right,3,Yes,Diamond,2023-05-11 12:45:50,Yes,United States
5eb192fcbb01520b5cae89ee,size,4,top_left,0,Yes,Star,2023-05-11 12:46:36,Yes,United States
5eb192fcbb01520b5cae89ee,size,3,bottom_left,1,No,Cross,2023-05-11 12:46:36,Yes,United States
5eb192fcbb01520b5cae89ee,size,2,bottom_right,2,Yes,Circle,2023-05-11 12:46:36,Yes,United States
5eb192fcbb01520b5cae89ee,size,1,top_right,3,No,Heart,2023-05-11 12:46:36,Yes,United States
5bdc8d12b2fff7000189b6f8,size,1,bottom_right,0,Yes,small triangle,2023-05-11 12:46:48,Yes,United States
5bdc8d12b2fff7000189b6f8,size,4,top_right,1,No,large star,2023-05-11 12:46:48,Yes,United States
5bdc8d12b2fff7000189b6f8,size,3,top_left,2,Yes,small square,2023-05-11 12:46:48,Yes,United States
5bdc8d12b2fff7000189b6f8,size,2,bottom_left,3,No,large circle,2023-05-11 12:46:48,Yes,United States
5ba10ee370181f00014992fa,size,3,bottom_right,0,Yes,corss,2023-05-11 12:46:48,Yes,United States
5ba10ee370181f00014992fa,size,2,top_right,1,No,rectangle,2023-05-11 12:46:48,Yes,United States
5ba10ee370181f00014992fa,size,1,top_left,2,Yes,heart,2023-05-11 12:46:48,Yes,United States
5ba10ee370181f00014992fa,size,4,bottom_left,3,No,large diamond,2023-05-11 12:46:48,Yes,United States
5b8473a8449ef2000114a4f6,size,3,top_right,0,No,Square,2023-05-11 12:47:10,Yes,United States
5b8473a8449ef2000114a4f6,size,4,top_left,1,Yes,Star,2023-05-11 12:47:10,Yes,United States
5b8473a8449ef2000114a4f6,size,2,bottom_right,2,Yes,Circle,2023-05-11 12:47:10,Yes,United States
5b8473a8449ef2000114a4f6,size,1,bottom_left,3,No,Triangle,2023-05-11 12:47:10,Yes,United States
58d54d211d0b350001b3e435,size,2,top_right,0,No,Rectangle,2023-05-11 12:47:35,Yes,United States
58d54d211d0b350001b3e435,size,4,top_left,1,Yes,Star,2023-05-11 12:47:35,Yes,United States
58d54d211d0b350001b3e435,size,1,bottom_left,2,No,Triangle,2023-05-11 12:47:35,Yes,United States
58d54d211d0b350001b3e435,size,3,bottom_right,3,Yes,Plus sign,2023-05-11 12:47:35,Yes,United States
62c5029803a6df1117182ade,size,2,bottom_right,0,Yes,Dot,2023-05-11 12:47:50,Yes,United States
62c5029803a6df1117182ade,size,3,bottom_left,1,No,Plus,2023-05-11 12:47:50,Yes,United States
62c5029803a6df1117182ade,size,4,top_left,2,Yes,Star,2023-05-11 12:47:50,Yes,United States
62c5029803a6df1117182ade,size,1,top_right,3,No,Heart,2023-05-11 12:47:50,Yes,United States
617378aeffbba11d8971051c,size,1,bottom_left,0,No,triangle,2023-05-11 12:48:27,Yes,United States
617378aeffbba11d8971051c,size,4,top_left,1,Yes,star,2023-05-11 12:48:27,Yes,United States
617378aeffbba11d8971051c,size,3,bottom_right,2,Yes,plus sign,2023-05-11 12:48:27,Yes,United States
617378aeffbba11d8971051c,size,2,top_right,3,No,rectangle,2023-05-11 12:48:27,Yes,United States
6170286967442d5df0e27c83,size,2,bottom_right,0,Yes,Circle,2023-05-11 12:48:34,Yes,United States
6170286967442d5df0e27c83,size,1,bottom_left,1,No,Triangle,2023-05-11 12:48:34,Yes,United States
6170286967442d5df0e27c83,size,4,top_left,2,Yes,Star,2023-05-11 12:48:34,Yes,United States
6170286967442d5df0e27c83,size,3,top_right,3,No,Square,2023-05-11 12:48:34,Yes,United States
6108b85737ee8514352aecb8,size,4,top_right,0,No,Star,2023-05-11 12:49:02,Yes,United States
6108b85737ee8514352aecb8,size,2,bottom_right,1,Yes,Circle,2023-05-11 12:49:02,Yes,United States
6108b85737ee8514352aecb8,size,1,top_left,2,Yes,Heart,2023-05-11 12:49:02,Yes,United States
6108b85737ee8514352aecb8,size,3,bottom_left,3,No,Cross,2023-05-11 12:49:02,Yes,United States
5d49dd914aff6e0001fb6eaf,size,3,bottom_left,0,No,Cross ,2023-05-11 12:49:57,Yes,United States
5d49dd914aff6e0001fb6eaf,size,1,top_right,1,No,Heart ,2023-05-11 12:49:57,Yes,United States
5d49dd914aff6e0001fb6eaf,size,2,bottom_right,2,Yes,Circle ,2023-05-11 12:49:57,Yes,United States
5d49dd914aff6e0001fb6eaf,size,4,top_left,3,Yes,Star ,2023-05-11 12:49:57,Yes,United States
5a98b39b89de8200013ef94f,size,1,bottom_left,0,No,triangle,2023-05-11 12:50:35,Yes,United States
5a98b39b89de8200013ef94f,size,4,top_left,1,Yes,tiny star,2023-05-11 12:50:35,Yes,United States
5a98b39b89de8200013ef94f,size,3,bottom_right,2,Yes,cross,2023-05-11 12:50:35,Yes,United States
5a98b39b89de8200013ef94f,size,2,top_right,3,No,rectangle ,2023-05-11 12:50:35,Yes,United States
5c6ee20c0506a200015c4275,size,4,bottom_left,0,No,Large Diamond,2023-05-11 12:50:36,Yes,United States
5c6ee20c0506a200015c4275,size,1,top_left,1,Yes,heart,2023-05-11 12:50:36,Yes,United States
5c6ee20c0506a200015c4275,size,3,bottom_right,2,Yes,plus sign,2023-05-11 12:50:36,Yes,United States
5c6ee20c0506a200015c4275,size,2,top_right,3,No,rectangle,2023-05-11 12:50:36,Yes,United States
6312bdcf64c0abf681b89dd5,size,1,top_left,0,Yes,heart,2023-05-11 12:50:45,Yes,United States
6312bdcf64c0abf681b89dd5,size,3,bottom_left,1,No,cross,2023-05-11 12:50:45,Yes,United States
6312bdcf64c0abf681b89dd5,size,4,top_right,2,No,star,2023-05-11 12:50:45,Yes,United States
6312bdcf64c0abf681b89dd5,size,2,bottom_right,3,Yes,circle,2023-05-11 12:50:45,Yes,United States
546f8a9cfdf99b4a593414ea,size,3,top_right,0,No,square,2023-05-11 12:51:35,Yes,United States
546f8a9cfdf99b4a593414ea,size,1,bottom_left,1,No,triangle,2023-05-11 12:51:35,Yes,United States
546f8a9cfdf99b4a593414ea,size,4,top_left,2,Yes,star,2023-05-11 12:51:35,Yes,United States
546f8a9cfdf99b4a593414ea,size,2,bottom_right,3,Yes,circle,2023-05-11 12:51:35,Yes,United States
564b5db96b914e000ffd701f,size,4,bottom_left,0,No,Diamond,2023-05-11 12:51:39,Yes,United States
564b5db96b914e000ffd701f,size,2,top_left,1,Yes,Rectangle,2023-05-11 12:51:39,Yes,United States
564b5db96b914e000ffd701f,size,3,bottom_right,2,Yes,Plus Sign,2023-05-11 12:51:39,Yes,United States
564b5db96b914e000ffd701f,size,1,top_right,3,No,Heart,2023-05-11 12:51:39,Yes,United States
5dd3581abca2e436d1c171cb,size,3,top_right,0,No,square,2023-05-11 12:52:00,Yes,United States
5dd3581abca2e436d1c171cb,size,2,top_left,1,Yes,rectangle,2023-05-11 12:52:00,Yes,United States
5dd3581abca2e436d1c171cb,size,1,bottom_right,2,Yes,triangle,2023-05-11 12:52:00,Yes,United States
5dd3581abca2e436d1c171cb,size,4,bottom_left,3,No,large diamond,2023-05-11 12:52:00,Yes,United States
5d2568343eee7d001841a16b,size,4,top_left,0,Yes,star,2023-05-11 12:52:07,Yes,United States
5d2568343eee7d001841a16b,size,2,bottom_left,1,No,circle,2023-05-11 12:52:07,Yes,United States
5d2568343eee7d001841a16b,size,3,bottom_right,2,Yes,plus,2023-05-11 12:52:07,Yes,United States
5d2568343eee7d001841a16b,size,1,top_right,3,No,heart,2023-05-11 12:52:07,Yes,United States
5e76ca9681ea06243ff82c46,size,2,top_right,0,No,rectangle,2023-05-11 12:52:30,Yes,United States
5e76ca9681ea06243ff82c46,size,3,top_left,1,Yes,square,2023-05-11 12:52:30,Yes,United States
5e76ca9681ea06243ff82c46,size,1,bottom_left,2,No,Triangle,2023-05-11 12:52:30,Yes,United States
5e76ca9681ea06243ff82c46,size,4,bottom_right,3,Yes,Diamond,2023-05-11 12:52:30,Yes,United States
63ecff63e49ff8951461bc4c,size,4,bottom_right,0,Yes,Romboid,2023-05-11 12:52:36,Yes,United States
63ecff63e49ff8951461bc4c,size,2,top_right,1,No,Square,2023-05-11 12:52:36,Yes,United States
63ecff63e49ff8951461bc4c,size,1,top_left,2,Yes,Heart,2023-05-11 12:52:36,Yes,United States
63ecff63e49ff8951461bc4c,size,3,bottom_left,3,No,Plus,2023-05-11 12:52:36,Yes,United States
612d435206d267d587b12789,size,2,bottom_right,0,Yes,Circle ,2023-05-11 12:53:01,Yes,United States
612d435206d267d587b12789,size,1,bottom_left,1,No,Triangle ,2023-05-11 12:53:01,Yes,United States
612d435206d267d587b12789,size,4,top_right,3,No,Star,2023-05-11 12:53:01,Yes,United States
628e96b9b7679f5464681a9a,size,1,top_right,0,No,heart,2023-05-11 12:53:35,Yes,United States
628e96b9b7679f5464681a9a,size,3,top_left,1,Yes,square,2023-05-11 12:53:35,Yes,United States
628e96b9b7679f5464681a9a,size,4,bottom_left,2,No,large diamond,2023-05-11 12:53:35,Yes,United States
628e96b9b7679f5464681a9a,size,2,bottom_right,3,Yes,circle,2023-05-11 12:53:35,Yes,United States
629e1dcac03690dc02e2859c,size,4,top_left,0,Yes,star,2023-05-11 12:53:37,Yes,United States
629e1dcac03690dc02e2859c,size,1,bottom_right,1,Yes,triangle,2023-05-11 12:53:37,Yes,United States
629e1dcac03690dc02e2859c,size,2,top_right,2,No,rectangle,2023-05-11 12:53:37,Yes,United States
629e1dcac03690dc02e2859c,size,3,bottom_left,3,No,plus,2023-05-11 12:53:37,Yes,United States
60fd6607e7beec3c98d994b1,size,2,top_left,0,Yes,tiny rectangle,2023-05-11 12:53:42,Yes,United States
60fd6607e7beec3c98d994b1,size,1,bottom_left,1,No,large triangle,2023-05-11 12:53:42,Yes,United States
60fd6607e7beec3c98d994b1,size,3,top_right,2,No,Large Square ,2023-05-11 12:53:42,Yes,United States
60fd6607e7beec3c98d994b1,size,4,bottom_right,3,Yes,tiny diamond,2023-05-11 12:53:42,Yes,United States
5825dc1f7fcbaa000134776e,size,4,top_right,0,No,star,2023-05-11 12:53:46,Yes,United States
5825dc1f7fcbaa000134776e,size,2,top_left,1,Yes,rectangle,2023-05-11 12:53:46,Yes,United States
5825dc1f7fcbaa000134776e,size,3,bottom_right,2,Yes,plus sign,2023-05-11 12:53:46,Yes,United States
5825dc1f7fcbaa000134776e,size,1,bottom_left,3,No,triangle,2023-05-11 12:53:46,Yes,United States
61016fba26e42d1d449f890d,size,2,top_left,0,Yes,Dash,2023-05-11 12:53:49,Yes,United States
61016fba26e42d1d449f890d,size,4,top_right,1,No,Star,2023-05-11 12:53:49,Yes,United States
61016fba26e42d1d449f890d,size,1,bottom_left,2,No,Triangle ,2023-05-11 12:53:49,Yes,United States
61016fba26e42d1d449f890d,size,3,bottom_right,3,Yes,Plus sign,2023-05-11 12:53:49,Yes,United States
60fd54eeb92f1c8cdb0fc4bb,size,1,bottom_left,0,No,triangle,2023-05-11 12:54:00,Yes,United States
60fd54eeb92f1c8cdb0fc4bb,size,3,top_right,1,No,square,2023-05-11 12:54:00,Yes,United States
60fd54eeb92f1c8cdb0fc4bb,size,2,bottom_right,2,Yes,circle,2023-05-11 12:54:00,Yes,United States
60fd54eeb92f1c8cdb0fc4bb,size,4,top_left,3,Yes,star,2023-05-11 12:54:00,Yes,United States
5dc88a6643755e5f227e0488,size,1,bottom_right,0,Yes,triangle,2023-05-11 12:54:24,Yes,United States
5dc88a6643755e5f227e0488,size,3,top_left,1,Yes,square,2023-05-11 12:54:24,Yes,United States
5dc88a6643755e5f227e0488,size,4,bottom_left,2,No,large diamond,2023-05-11 12:54:24,Yes,United States
5dc88a6643755e5f227e0488,size,2,top_right,3,No,Rectangle,2023-05-11 12:54:24,Yes,United States
62e9c91168f8d1ff048964e9,size,1,bottom_left,0,No,triangle,2023-05-11 12:54:34,Yes,United States
62e9c91168f8d1ff048964e9,size,4,bottom_right,1,Yes,dimond,2023-05-11 12:54:34,Yes,United States
62e9c91168f8d1ff048964e9,size,3,top_right,2,No,square,2023-05-11 12:54:34,Yes,United States
62e9c91168f8d1ff048964e9,size,2,top_left,3,Yes,rectangle,2023-05-11 12:54:34,Yes,United States
631fc3e54c3c0515402fdd17,size,1,top_right,0,No,Heart,2023-05-11 12:54:54,Yes,United States
631fc3e54c3c0515402fdd17,size,4,bottom_right,1,Yes,Diamond,2023-05-11 12:54:54,Yes,United States
631fc3e54c3c0515402fdd17,size,2,top_left,2,Yes,Small rectangle,2023-05-11 12:54:54,Yes,United States
631fc3e54c3c0515402fdd17,size,3,bottom_left,3,No,Cross,2023-05-11 12:54:54,Yes,United States
5ea8fe56a6d1a135a5a442cd,size,1,top_right,0,No,Heart,2023-05-11 12:54:59,Yes,United States
5ea8fe56a6d1a135a5a442cd,size,4,bottom_right,1,Yes,Diamond,2023-05-11 12:54:59,Yes,United States
5ea8fe56a6d1a135a5a442cd,size,3,top_left,2,Yes,Square,2023-05-11 12:54:59,Yes,United States
5ea8fe56a6d1a135a5a442cd,size,2,bottom_left,3,No,Circle,2023-05-11 12:54:59,Yes,United States
59c65eb83306be000195bb01,size,1,bottom_right,0,Yes,Triangle,2023-05-11 12:55:07,Yes,United States
59c65eb83306be000195bb01,size,3,top_left,1,Yes,Square,2023-05-11 12:55:07,Yes,United States
59c65eb83306be000195bb01,size,4,bottom_left,2,No,Diamond,2023-05-11 12:55:07,Yes,United States
59c65eb83306be000195bb01,size,2,top_right,3,No,Rectangle,2023-05-11 12:55:07,Yes,United States
5f9b38a3e8bb2a1c4db0515e,size,2,bottom_left,0,No,Large black circle,2023-05-11 12:55:11,Yes,United States
5f9b38a3e8bb2a1c4db0515e,size,1,bottom_right,1,Yes,Small black triangle ,2023-05-11 12:55:11,Yes,United States
5f9b38a3e8bb2a1c4db0515e,size,4,top_left,2,Yes,Small black star,2023-05-11 12:55:11,Yes,United States
5f9b38a3e8bb2a1c4db0515e,size,3,top_right,3,No,Large black square,2023-05-11 12:55:11,Yes,United States
607ba45a421d301d24cf252b,size,3,bottom_right,0,Yes,Plus sign ,2023-05-11 12:55:14,Yes,United States
607ba45a421d301d24cf252b,size,1,top_right,1,No,Heart ,2023-05-11 12:55:14,Yes,United States
